0
-558.882673009943
-550.6955991764586
-542.828957378795
-532.4348368435583
-523.4746161199471
-514.3534466464346
-504.79056079696517
-504.77106386271345
-495.0451091067381
-484.9904078862729
-474.5957377376557
-463.82315967440496
-452.6282622433218
-440.956878532972
-428.7421473296388
-415.899909870384
-402.3217026937238
-387.86361356226314
-372.32755058675235
-355.4274538360374
-177.0945036468999
-172.6343633272674
-163.1580402365281
-149.1505020555672
-142.49942477154804
-134.30293166016344
-125.62498379737985
-117.8815782079018
-109.81991426802452
-101.61823415790006
-93.3260310486551
-84.8933055794742
-76.36685182372383
-67.82244843711031
-59.4072666778673
-51.42908719841838
-44.645267061707706
-39.8921915996569
-38.173965367520026
19.663190478038082
38.73123176136003
39.801057489559525
42.9084149954841
51.517052916993286
61.46306483557164
72.15460166215442
83.02406513278893
93.81302143840169
104.4077495622552
114.75907665750738
124.85064801606559
134.71469079310884
144.30506130891646
153.62423566990765
163.43403290655763
172.48739991218662
180.9095818446735
195.4433442323949
204.57057755662566
211.49419384365024
386.5355561356261
399.29458577365045
411.30855699921847
422.69498790832836
433.54339724488796
443.9238416982098
453.89237160077494
463.4946640285211
472.76852994014814
475.2847623731624
481.7456850777923
490.45335674520055
498.9137370336615
507.1475515873189
515.2004416464189
523.0138234249206
530.6533764374627
539.2760160545511
546.2345431204283
553.1384999738073
